ZIp,TotalPublicCharities_Count,Charities_Arts_Count,Charities_Education_Count,Charities_HigherEd_Count,Charities_EducationExcludingHigherEd_Count,Charities_Environment_Count,Charities_Health_Count,Charities_HealthExcludingHospitals_Count,Charities_Hospitals_Count,Charities_HumanServices_Count,Charities_International_Count,Charities_MutualBenefit_Count,Charities_PublicBenefit_Count,Charities_Religion_Count,Charities_Unknown_Count,TotalPublicCharities_Expenditures,Charities_Arts_Expenditures,Charities_Education_Expenditures,Charities_EducationExcludingHigherEd_Expenditures,Charities_HigherEd_Expenditures,Charities_Environment_Expenditures,Charities_Health_Expenditures,Charities_HealthExcludingHospitals_Expenditures,Charities_Hospitals_Expenditures,Charities_HumanServices_Expenditures,Charities_International_Expenditures,Charities_MutualBenefit_Expenditures,Charities_PublicBenefit_Expenditures,Charities_Religion_Expenditures,Charities_Unknown_Expenditures,BlauIndex_ZipAverage,TotalRequests,Requests_Arts_Major10,Requests_Education_Major10,Requests_Environment_Major10,Requests_Health_Major10,Requests_HumanService_Major10,Requests_International_Major10,Requests_PublicBenefit_Major10,Requests_Religion_Major10,Requests_MutualBenefit_Major10,Requests_Unknown_Major10,Requests_Arts_Major5,Requests_Education_Major5,Requests_Health_Major5,Requests_HumanServices_Major5,Requests_Other_Major5,NHC,Population,TotalPublicCharities_Count_PerCapita,Charities_Arts_Count_PerCapita,Charities_Education_Count_PerCapita,Charities_HigherEd_Count_PerCapita,Charities_EducationExcludingHigherEd_Count_PerCapita,Charities_Environment_Count_PerCapita,Charities_Health_Count_PerCapita,Charities_HealthExcludingHospitals_Count_PerCapita,Charities_Hospitals_Count_PerCapita,Charities_HumanServices_Count_PerCapita,Charities_International_Count_PerCapita,Charities_MutualBenefit_Count_PerCapita,Charities_PublicBenefit_Count_PerCapita,Charities_Religion_Count_PerCapita,Charities_Unknown_Count_PerCapita,TotalPublicCharities_Expenditures_PerCapita,Charities_Arts_Expenditures_PerCapita,Charities_Education_Expenditures_PerCapita,Charities_EducationExcludingHigherEd_Expenditures_PerCapita,Charities_HigherEd_Expenditures_PerCapita,Charities_Environment_Expenditures_PerCapita,Charities_Health_Expenditures_PerCapita,Charities_HealthExcludingHospitals_Expenditures_PerCapita,Charities_Hospitals_Expenditures_PerCapita,Charities_HumanServices_Expenditures_PerCapita,Charities_International_Expenditures_PerCapita,Charities_MutualBenefit_Expenditures_PerCapita,Charities_PublicBenefit_Expenditures_PerCapita,Charities_Religion_Expenditures_PerCapita,Charities_Unknown_Expenditures_PerCapita,TotalRequests_PerCapita,Requests_Arts_Major10_PerCapita,Requests_Education_Major10_PerCapita,Requests_Environment_Major10_PerCapita,Requests_Health_Major10_PerCapita,Requests_HumanService_Major10_PerCapita,Requests_International_Major10_PerCapita,Requests_PublicBenefit_Major10_PerCapita,Requests_Religion_Major10_PerCapita,Requests_MutualBenefit_Major10_PerCapita,Requests_Unknown_Major10_PerCapita,Requests_Arts_Major5_PerCapita,Requests_Education_Major5_PerCapita,Requests_Health_Major5_PerCapita,Requests_HumanServices_Major5_PerCapita,Requests_Other_Major5_PerCapita,TotalPublicCharities_Count_LN,Charities_Arts_Count_LN,Charities_Education_Count_LN,Charities_HigherEd_Count_LN,Charities_EducationExcludingHigherEd_Count_LN,Charities_Environment_Count_LN,Charities_Health_Count_LN,Charities_HealthExcludingHospitals_Count_LN,Charities_Hospitals_Count_LN,Charities_HumanServices_Count_LN,Charities_International_Count_LN,Charities_MutualBenefit_Count_LN,Charities_PublicBenefit_Count_LN,Charities_Religion_Count_LN,Charities_Unknown_Count_LN,TotalPublicCharities_Expenditures_LN,Charities_Arts_Expenditures_LN,Charities_Education_Expenditures_LN,Charities_EducationExcludingHigherEd_Expenditures_LN,Charities_HigherEd_Expenditures_LN,Charities_Environment_Expenditures_LN,Charities_Health_Expenditures_LN,Charities_HealthExcludingHospitals_Expenditures_LN,Charities_Hospitals_Expenditures_LN,Charities_HumanServices_Expenditures_LN,Charities_International_Expenditures_LN,Charities_MutualBenefit_Expenditures_LN,Charities_PublicBenefit_Expenditures_LN,Charities_Religion_Expenditures_LN,Charities_Unknown_Expenditures_LN,TotalRequests_LN,Requests_Arts_Major10_LN,Requests_Education_Major10_LN,Requests_Environment_Major10_LN,Requests_Health_Major10_LN,Requests_HumanService_Major10_LN,Requests_International_Major10_LN,Requests_PublicBenefit_Major10_LN,Requests_Religion_Major10_LN,Requests_MutualBenefit_Major10_LN,Requests_Unknown_Major10_LN,Requests_Arts_Major5_LN,Requests_Education_Major5_LN,Requests_Health_Major5_LN,Requests_HumanServices_Major5_LN,Requests_Other_Major5_LN,TotalPublicCharities_Count_PerCapita_LN,Charities_Arts_Count_PerCapita_LN,Charities_Education_Count_PerCapita_LN,Charities_HigherEd_Count_PerCapita_LN,Charities_EducationExcludingHigherEd_Count_PerCapita_LN,Charities_Environment_Count_PerCapita_LN,Charities_Health_Count_PerCapita_LN,Charities_HealthExcludingHospitals_Count_PerCapita_LN,Charities_Hospitals_Count_PerCapita_LN,Charities_HumanServices_Count_PerCapita_LN,Charities_International_Count_PerCapita_LN,Charities_MutualBenefit_Count_PerCapita_LN,Charities_PublicBenefit_Count_PerCapita_LN,Charities_Religion_Count_PerCapita_LN,Charities_Unknown_Count_PerCapita_LN,TotalPublicCharities_Expenditures_PerCapita_LN,Charities_Arts_Expenditures_PerCapita_LN,Charities_Education_Expenditures_PerCapita_LN,Charities_EducationExcludingHigherEd_Expenditures_PerCapita_LN,Charities_HigherEd_Expenditures_PerCapita_LN,Charities_Environment_Expenditures_PerCapita_LN,Charities_Health_Expenditures_PerCapita_LN,Charities_HealthExcludingHospitals_Expenditures_PerCapita_LN,Charities_Hospitals_Expenditures_PerCapita_LN,Charities_HumanServices_Expenditures_PerCapita_LN,Charities_International_Expenditures_PerCapita_LN,Charities_MutualBenefit_Expenditures_PerCapita_LN,Charities_PublicBenefit_Expenditures_PerCapita_LN,Charities_Religion_Expenditures_PerCapita_LN,Charities_Unknown_Expenditures_PerCapita_LN,TotalRequests_PerCapita_LN,Requests_Arts_Major10_PerCapita_LN,Requests_Education_Major10_PerCapita_LN,Requests_Environment_Major10_PerCapita_LN,Requests_Health_Major10_PerCapita_LN,Requests_HumanService_Major10_PerCapita_LN,Requests_International_Major10_PerCapita_LN,Requests_PublicBenefit_Major10_PerCapita_LN,Requests_Religion_Major10_PerCapita_LN,Requests_MutualBenefit_Major10_PerCapita_LN,Requests_Unknown_Major10_PerCapita_LN,Requests_Arts_Major5_PerCapita_LN,Requests_Education_Major5_PerCapita_LN,Requests_Health_Major5_PerCapita_LN,Requests_HumanServices_Major5_PerCapita_LN,Requests_Other_Major5_PerCapita_LN,SOVI_Index_JB_EIGHT,Population_LN
27006,11,1,2,0,2,0,0,0,0,7,1,0,0,0,0,1118298,13516,51112,51112,0,0,0,0,0,1046192,7478,0,0,0,0,.090909091,102,0,0,1,21,74,0,1,0,0,0,0,0,21,74,2,0,14363,.000765857,6.96233E-005,.000139247,0,.000139247,0,0,0,0,.000487363,6.96233E-005,0,0,0,0,77.85963935,.941029033,3.558588039,3.558588039,0,0,0,0,0,72.83937896,.52064332,0,0,0,0,6.2661E-006,.00710158,0,0,6.96233E-005,.00146209,.005152127,0,6.96233E-005,0,0,0,0,0,.00146209,.005152127,2.397896182,9.99995E-006,.693152181,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.945911578,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,13.92731844,9.511629449,10.84177458,10.84177458,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,13.86066746,8.919720657,-11.51292546,-11.51292546,-11.51292546,-11.51292546,4.624972911,-11.51292546,-11.51292546,9.99995E-006,3.044522914,4.304065228,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3.044522914,4.304065228,.693152181,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.354912342,-.061875403,1.269760545,1.269760545,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.288265255,-.653926465,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-2.82,9.57241073443189
27007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19844,0,0,0,0,0,0,0,0,19844,0,0,0,0,0,1,20,0,0,0,3,15,0,0,0,0,0,0,0,3,15,0,0,2232,.000448029,0,0,0,0,0,0,0,0,.000448029,0,0,0,0,0,8.890681004,0,0,0,0,0,0,0,0,8.890681004,0,0,0,0,0,.000448029,.008960573,0,0,0,.001344086,.00672043,0,0,0,0,0,0,0,.001344086,.00672043,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.895656974,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.895656974,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2.995732774,-11.51292546,-11.51292546,-11.51292546,1.098615622,2.708050868,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.098615622,2.708050868,-11.51292546,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,2.18492705,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,2.18492705,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-1.63,7.71065332350165
27009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-3.28, 
27011,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,12796903,0,0,0,0,0,0,0,0,505335,0,0,12291568,0,0,.2,43,0,0,0,7,31,0,2,0,0,0,0,0,7,31,2,0,5319,.000940026,0,0,0,0,0,0,0,0,.000752021,0,0,.000188005,0,0,2405.885129,0,0,0,0,0,0,0,0,95.00564016,0,0,2310.879489,0,0,3.76011E-005,.008084226,0,0,0,.001316037,.005828163,0,.000376011,0,0,0,0,0,.001316037,.005828163,1.609439912,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.386296861,-11.51292546,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,16.36471375,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,13.13297685,-11.51292546,-11.51292546,16.32442406,-11.51292546,-11.51292546,3.761200348,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.433987527,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.433987527,.693152181,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,7.785675176,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.553982149,-20.72326584,-20.72326584,7.745383683,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-.6,8.57904059474251
27012,39,1,6,1,5,2,5,4,1,12,4,0,4,5,0,43878697,35723,2302734,2170153,132581,264191,28978001,28859927,118074,11353594,148354,0,360831,435269,0,.025641026,298,0,1,3,42,211,0,9,0,0,0,0,1,42,211,12,0,27376,.001424605,3.65283E-005,.00021917,3.65283E-005,.000182642,7.30567E-005,.000182642,.000146113,3.65283E-005,.00043834,.000146113,0,.000146113,.000182642,0,1602.816226,1.304902104,84.11506429,79.27209965,4.842964641,9.650460257,1058.518447,1054.205399,4.313047925,414.7280099,5.419126242,0,13.18055961,15.89965663,0,1.09585E-006,.010885447,0,3.65283E-005,.000109585,.001534191,.007707481,0,.000328755,0,0,0,0,3.65283E-005,.001534191,.007707481,3.663561903,9.99995E-006,1.791761136,9.99995E-006,1.609439912,.693152181,1.609439912,1.386296861,9.99995E-006,2.484907483,1.386296861,-11.51292546,1.386296861,1.609439912,-11.51292546,17.5969395,10.48355002,14.64960767,14.59030823,11.79494906,12.48442761,17.18204751,17.17796458,11.67906683,16.2450449,11.90735659,-11.51292546,12.79616498,12.98371951,-11.51292546,5.69709352,-11.51292546,9.99995E-006,1.098615622,3.737669856,5.351858181,-11.51292546,2.197225688,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,3.737669856,5.351858181,2.484907483,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,7.379519857,.262364265,4.432244351,4.372859747,1.576914721,2.266957915,6.964626985,6.96054695,1.460937904,6.027627706,1.690095816,-20.72326584,2.578700529,2.766319109,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-3.92,10.217421996132
27013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92381,0,0,0,0,0,0,0,0,92381,0,0,0,0,0,1,64,0,0,0,7,50,0,1,0,1,0,0,0,7,50,2,0,5909,.000169233,0,0,0,0,0,0,0,0,.000169233,0,0,0,0,0,15.63394821,0,0,0,0,0,0,0,0,15.63394821,0,0,0,0,0,.000169233,.010830936,0,0,0,.001184634,.008461669,0,.000169233,0,.000169233,0,0,0,.001184634,.008461669,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,11.43367661,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,11.43367661,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,4.15888324,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.912023205,-11.51292546,9.99995E-006,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.912023205,.693152181,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,2.749192144,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,2.749192144,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-.71,8.68423189134584
27014,4,1,1,0,1,0,1,1,0,1,0,0,0,0,0,288019,55534,21325,21325,0,0,33777,33777,0,177383,0,0,0,0,0,.25,22,0,0,0,2,16,0,0,0,0,0,0,0,2,16,0,0,859,.004656577,.001164144,.001164144,0,.001164144,0,.001164144,.001164144,0,.001164144,0,0,0,0,0,335.2956927,64.64959255,24.82537835,24.82537835,0,0,39.32130384,39.32130384,0,206.4994179,0,0,0,0,0,.000291036,.025611176,0,0,0,.002328289,.01862631,0,0,0,0,0,0,0,.002328289,.01862631,1.386296861,9.99995E-006,9.99995E-006,-11.51292546,9.99995E-006,-11.51292546,9.99995E-006,9.99995E-006,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,12.57078173,10.92475072,9.967635373,9.967635373,-11.51292546,-11.51292546,10.42753538,10.42753538,-11.51292546,12.08606652,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3.091042908,-11.51292546,-11.51292546,-11.51292546,.693152181,2.772589347,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,.693152181,2.772589347,-11.51292546,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,5.815025653,4.168988105,3.2120526,3.2120526,-20.72326584,-20.72326584,3.671733295,3.671733295,-20.72326584,5.330300412,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.506557864,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.912022955,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.912022955, ,6.75576892198542
27016,5,1,1,0,1,0,2,1,1,0,0,0,1,0,0,364197,95027,107353,107353,0,0,0,0,0,0,0,0,161817,0,0,.2,32,0,0,0,11,19,0,0,0,0,0,0,0,11,19,0,0,1539,.003248863,.000649773,.000649773,0,.000649773,0,.001299545,.000649773,.000649773,0,0,0,.000649773,0,0,236.6452242,61.74593892,69.75503574,69.75503574,0,0,0,0,0,0,0,0,105.1442495,0,0,.000129955,.020792723,0,0,0,.007147498,.012345679,0,0,0,0,0,0,0,.007147498,.012345679,1.609439912,9.99995E-006,9.99995E-006,-11.51292546,9.99995E-006,-11.51292546,.693152181,9.99995E-006,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,12.80545021,11.46191634,11.58387775,11.58387775,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,11.99422135,-11.51292546,-11.51292546,3.465736215,-11.51292546,-11.51292546,-11.51292546,2.397896182,2.944439505,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2.397896182,2.944439505,-11.51292546,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,5.466582256,4.123093976,4.24506078,4.24506078,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.655292795,-20.72326584,-20.72326584,-20.72326584,-3.912022955,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-4.605170086,-.64,7.33888813383953
27017,11,0,3,0,3,0,1,1,0,5,0,0,1,1,0,3708905,0,369355,369355,0,0,1197643,1197643,0,1869436,0,0,68051,204420,0,.090909091,73,0,0,1,7,61,0,2,0,0,0,0,0,7,61,3,0,9453,.001163652,0,.00031736,0,.00031736,0,.000105787,.000105787,0,.000528933,0,0,.000105787,.000105787,0,392.3521633,0,39.07278113,39.07278113,0,0,126.6944885,126.6944885,0,197.761134,0,0,7.198878663,21.62488099,0,9.52079E-006,.007722416,0,0,.000105787,.000740506,.006452978,0,.000211573,0,0,0,0,0,.000740506,.006452978,2.397896182,-11.51292546,1.098615622,-11.51292546,1.098615622,-11.51292546,9.99995E-006,9.99995E-006,-11.51292546,1.609439912,-11.51292546,-11.51292546,9.99995E-006,9.99995E-006,-11.51292546,15.12624724,-11.51292546,12.81951352,12.81951352,-11.51292546,-11.51292546,13.99586602,13.99586602,-11.51292546,14.44114734,-11.51292546,-11.51292546,11.1280127,12.22793198,-11.51292546,4.290459578,-11.51292546,-11.51292546,9.99995E-006,1.945911578,4.110874028,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.945911578,4.110874028,1.098615622,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,5.972154299,-20.72326584,3.665354909,3.665354909,-20.72326584,-20.72326584,4.841743158,4.841743158,-20.72326584,5.287054174,-20.72326584,-20.72326584,1.974081026,3.073618812,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,1.88,9.15408743042549
27018,6,1,3,0,3,0,0,0,0,2,0,0,0,0,0,575925,2700,28355,28355,0,0,0,0,0,544870,0,0,0,0,0,.166666667,46,0,0,0,5,36,0,2,0,0,0,0,0,5,36,2,0,7573,.000792288,.000132048,.000396144,0,.000396144,0,0,0,0,.000264096,0,0,0,0,0,76.04978212,.356529777,3.744222897,3.744222897,0,0,0,0,0,71.94902945,0,0,0,0,0,2.24482E-005,.006074211,0,0,0,.00066024,.00475373,0,.000264096,0,0,0,0,0,.00066024,.00475373,1.791761136,9.99995E-006,1.098615622,-11.51292546,1.098615622,-11.51292546,-11.51292546,-11.51292546,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,13.26373272,7.901007056,10.25255866,10.25255866,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,13.20830251,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3.828641614,-11.51292546,-11.51292546,-11.51292546,1.609439912,3.583519216,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.609439912,3.583519216,.693152181,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.331391019,-1.021651245,1.319085612,1.319085612,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.275971433,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,.22,8.93234456911395
27019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,42,0,0,0,3,31,0,1,0,0,0,0,0,3,31,1,0,3750,.000266667,0,0,0,0,0,0,0,0,0,0,0,.000266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0112,0,0,0,.0008,.008266667,0,.000266667,0,0,0,0,0,.0008,.008266667,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3.737669856,-11.51292546,-11.51292546,-11.51292546,1.098615622,3.433987527,-11.51292546,9.99995E-006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.098615622,3.433987527,9.99995E-006,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-1.85,8.22951111896472
27020,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,372678,0,0,0,0,0,0,0,0,372678,0,0,0,0,0,.333333333,49,0,0,0,7,37,0,2,0,0,0,0,0,7,37,2,0,6112,.000490838,0,0,0,0,0,.000163613,.000163613,0,.000327225,0,0,0,0,0,60.97480366,0,0,0,0,0,0,0,0,60.97480366,0,0,0,0,0,5.39921E-005,.008017016,0,0,0,.001145288,.006053665,0,.000327225,0,0,0,0,0,.001145288,.006053665,1.098615622,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,9.99995E-006,9.99995E-006,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,12.82847006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,12.82847006,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3.891820502,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.610918183,-11.51292546,.693152181,-11.51292546,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1.945911578,3.610918183,.693152181,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.11038194,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,4.11038194,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.605170086,1.85,8.71800933084652
